record_id,ສະພາບເຕັກນິກ,vehicle_id,ຊະນິດລົດທີ່ເກີດອຸປະຕິເຫດ,ປະເພດລົດ
a586dffc-c62f-4754-a45f-8b40838271b3,1. ດີ,874c7c00-4c96-4160-a75c-a0e62515a914,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
a586dffc-c62f-4754-a45f-8b40838271b3,1. ດີ,e8ff81e3-1c7b-4a35-a123-446f5a2eef74,,ລົດທວັກ
f8d2584d-f858-49bc-b02e-1310e6bd6d57,1. ດີ,a6a1f093-af8c-4264-b7b2-fb25dc60b80a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
f8d2584d-f858-49bc-b02e-1310e6bd6d57,1. ດີ,1af44b8b-9ad9-4abb-827d-b8ffc4c56a94,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
5e935870-f711-47f9-b4ca-944849e03c1d,1. ດີ,41c8ae0f-0491-48d2-8f4b-d9a75e55cf2e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
5e935870-f711-47f9-b4ca-944849e03c1d,1. ດີ,0d5285b2-6d5d-4987-99e0-9f4c516fbd28,,ລົດຈັກ
01b2e912-8088-4276-9e19-c5173bef73c8,1. ດີ,1bc3a47a-b962-4690-9751-1641f6d9754e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
01b2e912-8088-4276-9e19-c5173bef73c8,1. ດີ,d0a486aa-3601-478c-b912-db44a4e35a65,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
15b4ee7c-17f8-4cad-ae18-76612cac993e,1. ດີ,a4279eac-ab5b-4247-ac29-364425a8761e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
15b4ee7c-17f8-4cad-ae18-76612cac993e,2. ບໍ່ດີ,15ece0b1-599f-405b-b7b4-694969a36d92,1. ລົດຈີນ,ລົດຈັກ
4cf9fc16-4d8b-442b-91e8-e9fa05c05dfc,1. ດີ,a3d28fb3-9edb-408c-a1b3-e9aafc96bbbc,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
4cf9fc16-4d8b-442b-91e8-e9fa05c05dfc,2. ບໍ່ດີ,4c263bbd-498f-4f25-87b1-7ea5e77954da,1. ລົດຈີນ,ລົດຈັກ
832eb0ed-186f-4947-a886-b8e8b224f9d4,1. ດີ,42b115f5-b776-4275-8f92-77ef41ff4f6b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
832eb0ed-186f-4947-a886-b8e8b224f9d4,1. ດີ,092ac298-c93c-42ae-b12b-962708a71dcd,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
0821907a-6e4e-4898-965f-0d87337d3aeb,1. ດີ,3ac73352-9efa-447f-b276-96fa6a3b7d00,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
0821907a-6e4e-4898-965f-0d87337d3aeb,1. ດີ,49dc5798-1cc9-4ca1-a94e-cf3746862fe5,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
80d19eb6-424d-4eef-9e5e-2ac3a976254b,1. ດີ,32eae642-bb2c-4d3a-bb2f-f386dc856525,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
80d19eb6-424d-4eef-9e5e-2ac3a976254b,1. ດີ,2606400f-0f44-470e-a01c-1244ead08ea3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
10e5456e-4a5f-42f8-9140-7c2857ce6d03,1. ດີ,e7c7fe33-d8b8-468a-97c4-6466c20b2a10,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
624e8204-b181-4928-8aee-6faffd75db3d,1. ດີ,a9994a05-3572-4f75-8f74-32f8340cdad6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
624e8204-b181-4928-8aee-6faffd75db3d,1. ດີ,314f257a-1e68-41b5-b018-1d527c356cc8,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
b93659e8-60c4-4637-8db6-b89c1bb1e71a,1. ດີ,4d2370c4-3280-4d22-9d16-6601eeeba93c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
b93659e8-60c4-4637-8db6-b89c1bb1e71a,1. ດີ,1a45a553-27b1-4c4a-92e6-e2fcd05bf0dc,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
22bc501d-0726-4da4-8dec-1dae084a9208,1. ດີ,21b5ef14-c736-4573-af5c-172de47f8e2a,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
22bc501d-0726-4da4-8dec-1dae084a9208,1. ດີ,d422d412-dddd-4a43-9a79-783b4db6e1f9,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
22bc501d-0726-4da4-8dec-1dae084a9208,1. ດີ,b2ac862d-1004-4b86-9c3b-4e9ab62f3ee5,1. ລົດຈີນ,ລົດບັນທຸກ
984e0825-eda7-4d97-bfe7-c575cbb42357,1. ດີ,14b1c5f6-6564-4669-a7a8-b42117b5b1c6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
984e0825-eda7-4d97-bfe7-c575cbb42357,1. ດີ,29c27f7e-2c44-41ef-acab-a4acac121dc3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
0b771c4a-3763-41b5-bf8a-e3f785d2afa7,1. ດີ,ddb3535d-4453-4fff-a607-e57ddd14ae8d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
0b771c4a-3763-41b5-bf8a-e3f785d2afa7,1. ດີ,e5411372-9220-4bea-b782-5b4703d28eda,1. ລົດຈີນ,ລົດຈັກ
c4fa61f6-ac84-49bb-b276-2bc170048aac,1. ດີ,323e2711-8a68-4fb4-bfcc-37f7f0cc8fa6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
c4fa61f6-ac84-49bb-b276-2bc170048aac,1. ດີ,fa8adf23-e8d2-4027-a5b6-fa99ad8cf4a1,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
c4fa61f6-ac84-49bb-b276-2bc170048aac,1. ດີ,f7e93fe1-34ec-4602-9755-5cb857a0d51d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
e6c3e196-d792-4943-b34f-859e56c12e35,1. ດີ,a04b8b22-8739-42e4-af81-7a6a37e2b176,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e6c3e196-d792-4943-b34f-859e56c12e35,1. ດີ,7f8f254d-ac29-4613-9060-568424f052ac,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
07a6fd86-5577-4c62-a985-2b05d4a08d44,1. ດີ,6d171180-bf7b-4da0-b204-dbe1cb2cdf62,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
565362a7-470c-439b-ae8a-0d7d1443b650,1. ດີ,e61ff050-c2a5-4aff-9f01-029c33e4fdbd,2. ລົດເກົ່າຫຼີ,ລົດບັນທຸກ
565362a7-470c-439b-ae8a-0d7d1443b650,1. ດີ,505eef3c-0441-4ac7-a484-7c2033e3449c,1. ລົດຈີນ,ລົດຈັກ
c9830697-0057-4dbd-873b-0ca28576e66d,1. ດີ,dab337de-95e3-44e2-a0ee-8ee2f2806d93,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
c9830697-0057-4dbd-873b-0ca28576e66d,1. ດີ,36bb60b5-d4d1-4da0-926f-cbb0c199a36b,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
546c1c8b-8db8-4bd2-a091-1643c8e040c0,1. ດີ,59b16994-8c9b-4dca-b16a-47a21c4ee146,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
546c1c8b-8db8-4bd2-a091-1643c8e040c0,1. ດີ,d7807065-3f42-4841-91eb-b13f0153a92e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
7df6d837-e082-4ae3-8e72-f14fc10bf43e,1. ດີ,537bfcac-eff5-496e-a84a-10381a986565,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
7df6d837-e082-4ae3-8e72-f14fc10bf43e,1. ດີ,0bc8b512-4677-48e4-bb5f-06e31510d76c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
6da3caca-af48-4908-b859-1d9ffa56f6d3,1. ດີ,6d7c3677-7eba-476a-87e0-af663e52ee5a,,ລົດຈັກ
6da3caca-af48-4908-b859-1d9ffa56f6d3,,559fab83-4a9e-46e6-8ee6-ce91cec74387,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
bcd2b4e0-c28b-4512-b4f9-13c55399cb0e,1. ດີ,f3876b30-3fbc-462d-817d-e59f1101bde0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
bcd2b4e0-c28b-4512-b4f9-13c55399cb0e,1. ດີ,a6867e9b-eed9-4547-9d07-a5cd4bdd4cde,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
37fa5d02-b346-4aac-a43d-5ee4f7d26622,1. ດີ,61e55a5c-8db5-48ff-98a8-df21a68fa266,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
37fa5d02-b346-4aac-a43d-5ee4f7d26622,1. ດີ,093ac4e7-6c66-4d36-83ae-4ec82fc0a160,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
76ee3c71-3a8a-472d-a3af-d1fdfd8d3dc4,1. ດີ,25facb8c-43c1-4eb8-8cbd-f25087333b66,1. ລົດຈີນ,ລົດຈັກ
76ee3c71-3a8a-472d-a3af-d1fdfd8d3dc4,1. ດີ,07ec4417-c548-4d13-add4-e9a1947e61e5,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
934980ce-984d-48a5-8e91-0b7ebf27f738,1. ດີ,a080b6b5-4278-48ed-b0d5-9465a669dba2,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
934980ce-984d-48a5-8e91-0b7ebf27f738,1. ດີ,33bcdf3d-cde9-49c3-8b3e-24fcb67f3347,1. ລົດຈີນ,ລົດຈັກ
d9236133-1f11-43e2-a17d-5403b09a87f7,1. ດີ,77dd82e5-01ef-44fe-9b72-3826a9e9a199,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
d9236133-1f11-43e2-a17d-5403b09a87f7,1. ດີ,a5e40f99-0a32-4f02-8195-d2007c551c4f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
e4c64054-fee6-47fd-8702-3b98b713c89b,1. ດີ,1d755e6f-296c-4f56-9020-6e8b86fd534e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e4c64054-fee6-47fd-8702-3b98b713c89b,1. ດີ,430f155b-0533-4162-b886-00323be15528,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
dd61fc16-0424-4f6d-884c-61eaa991e8ba,1. ດີ,c9203ba2-e795-4d96-820f-cdaf3f6d94a3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
dd61fc16-0424-4f6d-884c-61eaa991e8ba,1. ດີ,7213f498-3cc3-477d-95be-bfdff22c4530,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
8ed0f7b1-f919-41bb-9da1-da8bb9cbd02f,1. ດີ,39cb5d9b-5b2a-4987-9976-9ce85df7e1db,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
8ed0f7b1-f919-41bb-9da1-da8bb9cbd02f,1. ດີ,81193ec1-f9f6-46a0-a026-df7c88e2f8b2,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
a1b25fd1-741f-4b5e-8e0d-169d867603a2,2. ບໍ່ດີ,d960c8cb-eac1-4681-9d13-e8e1030b21d2,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
a1b25fd1-741f-4b5e-8e0d-169d867603a2,1. ດີ,9ac6347a-b82a-47c1-89b2-f56dd3dfeb9f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
7bc90d68-065a-4ccb-b24c-08e3dd8dc94a,1. ດີ,71025444-4e4a-4435-a79b-a45dd10d28a1,1. ລົດຈີນ,ລົດເກັງ
7bc90d68-065a-4ccb-b24c-08e3dd8dc94a,1. ດີ,d81cb8c5-a45f-4bf3-88b3-e289497eab8b,1. ລົດຈີນ,ສາມລໍ້
9c12ef90-8850-49f3-87af-878a3226c4be,1. ດີ,9503a920-e492-4408-9968-8f66827ae3f2,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
9c12ef90-8850-49f3-87af-878a3226c4be,1. ດີ,fbcc7d11-7900-455a-a579-2786b8c131cb,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
88435ca6-7447-415f-9b3b-8bae45a34251,1. ດີ,14132197-6169-4583-9ccc-5f9fbcd091a7,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
88435ca6-7447-415f-9b3b-8bae45a34251,2. ບໍ່ດີ,84eb746f-7df0-4553-9771-7dbb06370a06,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດໄຖນາ
35836587-3e03-4f45-b66e-458019106e00,1. ດີ,d6265479-9d62-4d4b-b59d-63b2cb791c93,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
35836587-3e03-4f45-b66e-458019106e00,1. ດີ,ccbe3d58-a62e-4c1b-a2c4-6e705bf3c882,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
34bf1d94-821e-4965-a588-2d0d94ad19eb,1. ດີ,d1e4a2c2-871a-4b89-b4d0-307b65c5b0f1,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
34bf1d94-821e-4965-a588-2d0d94ad19eb,2. ບໍ່ດີ,8d93cad4-f170-4985-b368-9203fbabd8e8,1. ລົດຈີນ,ລົດຈັກ
2655c140-75c0-4bba-bb49-b17a39218fa1,1. ດີ,5bd58f97-d03d-4172-b92f-2bdd71ffeec4,1. ລົດຈີນ,ລົດຈັກ
2655c140-75c0-4bba-bb49-b17a39218fa1,,24df9cb6-7c73-48e7-bc3d-948ea2fc7778,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
bca1c686-7521-4d96-91da-6d783b164dee,1. ດີ,88d7531a-f859-4645-ba74-32c1b3d3afdb,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
bca1c686-7521-4d96-91da-6d783b164dee,1. ດີ,cbcabbb8-9d01-4bde-977b-9b523aa81d74,1. ລົດຈີນ,ລົດຈັກ
148eff51-94f4-493f-afca-10ac9199c4c9,1. ດີ,a0a488d6-6f15-49d4-99d0-3195b878760a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
148eff51-94f4-493f-afca-10ac9199c4c9,1. ດີ,0bbf24be-ab09-4aa7-acf2-426ff5c174fc,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
6b59483d-cb39-49aa-9bc8-4f4547df7052,1. ດີ,264b6341-71fa-44a1-9317-06af7cd1596a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
6b59483d-cb39-49aa-9bc8-4f4547df7052,1. ດີ,b520b8c1-6802-4ecb-8605-bb32cae75c48,2. ລົດເກົ່າຫຼີ,ລົດ
6e99b71e-40c8-4109-8522-73dd2e514ba7,1. ດີ,7e29fe03-2522-453f-9089-ff36a0d39d62,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
6e99b71e-40c8-4109-8522-73dd2e514ba7,1. ດີ,5199958b-0ef4-4109-b34b-e09e95d750fd,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
979dfa38-2c48-4c67-bd28-77c94cb0d4a5,1. ດີ,46e53139-2040-4f5b-a4b8-05ef3c59a8e1,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
979dfa38-2c48-4c67-bd28-77c94cb0d4a5,1. ດີ,8efa6ece-78ca-4d7d-bdcd-3a84f875ff34,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດບັນທຸກ
87ed3683-d39e-44f1-9e51-6eca07ab4de9,1. ດີ,0f187db8-e66e-4e19-9980-440e5f8389be,4. ລົດອເມລິກາ,ລົດກະບະ
87ed3683-d39e-44f1-9e51-6eca07ab4de9,1. ດີ,e0c15961-6459-4053-a499-3bcc8bf11c44,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
acb8ac66-f3f5-461c-9154-e665e4570db9,1. ດີ,8aa1580d-69e6-4aab-a018-b0540e644432,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
acb8ac66-f3f5-461c-9154-e665e4570db9,1. ດີ,0007e4d1-417c-490d-93a5-69d16cd1118f,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
c1ebe580-9a7a-467e-8fbd-5a65aabefda0,1. ດີ,ddb0e595-c411-4028-a01f-f776a706ff7f,2. ລົດເກົ່າຫຼີ,ລົດເກັງ
c1ebe580-9a7a-467e-8fbd-5a65aabefda0,1. ດີ,70dcea3c-2b45-4d13-89c0-90b18cdee36e,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
c1ebe580-9a7a-467e-8fbd-5a65aabefda0,1. ດີ,393c5d62-949f-40ca-bef4-34b23b4ae78b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e5b111d3-c081-4a90-af5f-a8ce0f08b97b,1. ດີ,6ffcf296-92f5-4451-b645-f93b298d937b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດທວັກ
e5b111d3-c081-4a90-af5f-a8ce0f08b97b,1. ດີ,db3755d4-50d7-4286-8672-afd930a0b603,2. ລົດເກົ່າຫຼີ,ລົດທວັກ
4f5f72fe-a58f-4035-b337-3ba4d8900f59,1. ດີ,07662bc5-cd28-494f-be4a-c95b7d4b8f5d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
4f5f72fe-a58f-4035-b337-3ba4d8900f59,1. ດີ,08b940c9-a8ec-4546-a589-431a6f3aad1c,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
a6ed4c57-8765-4255-829b-98179bb64432,2. ບໍ່ດີ,3d72b2e8-e5e6-4e11-9bbe-b43a73c688c6,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
a6ed4c57-8765-4255-829b-98179bb64432,1. ດີ,2dce93fb-fb2f-4d8f-8940-e85d83b5a4a0,2. ລົດເກົ່າຫຼີ,ລົດກະບະ
544c0a8e-b1e6-4586-939b-873a4e009b14,1. ດີ,5c867bd5-3448-457f-bdea-f076c42f24f6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
544c0a8e-b1e6-4586-939b-873a4e009b14,1. ດີ,95160a16-f14e-485f-9030-319b018d900b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
83682294-7a42-4941-b3b8-08afe00365d1,1. ດີ,56044166-29b8-49e8-872f-1fd9fcebe4d0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
83682294-7a42-4941-b3b8-08afe00365d1,1. ດີ,d71dcd50-7db9-483a-95af-2ee84c78e49a,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
2a4b773a-5055-416c-abc1-96ab0e8b132b,1. ດີ,305b97f9-55e0-4cc2-b2f4-cb9a3b998b65,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
2a4b773a-5055-416c-abc1-96ab0e8b132b,1. ດີ,12516852-a5ec-4233-a083-471044a9ef9c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
237d834f-9b8a-4ded-a64c-bab875b6c23c,1. ດີ,aac9b45a-f7a8-467e-8702-687f6afdf706,2. ລົດເກົ່າຫຼີ,ລົດ
237d834f-9b8a-4ded-a64c-bab875b6c23c,1. ດີ,320d8cc6-911d-4176-b104-3c9eb54216c3,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
cbf04edd-2e6d-48e0-ae69-c6a7e0fe106f,1. ດີ,44a4a763-1e38-4352-babb-798dc8f6a1eb,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
cbf04edd-2e6d-48e0-ae69-c6a7e0fe106f,1. ດີ,a4641a49-a857-4dd3-9fb4-b72d76f59c9d,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
1fa717e6-4388-4290-95c1-5b16aefe6bd6,1. ດີ,5ae0bb42-df4a-48e0-9798-ce1ab4bc7937,2. ລົດເກົ່າຫຼີ,ລົດບັນທຸກ
1fa717e6-4388-4290-95c1-5b16aefe6bd6,1. ດີ,e44cb1a1-1759-4191-8545-7efa77ed75eb,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
f38166e1-3ab8-49e8-814e-b71e607353f1,1. ດີ,7c17600a-c67b-49a7-8cf9-9042084600a4,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
f38166e1-3ab8-49e8-814e-b71e607353f1,1. ດີ,a64cddbf-3580-421b-81dc-f4b49e569f6d,2. ລົດເກົ່າຫຼີ,ລົດ
ed1a8f59-f855-42cd-89dc-9e7ca732f0b7,2. ບໍ່ດີ,24112e45-c1b7-4d2f-821a-3c93e39d13c6,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
ed1a8f59-f855-42cd-89dc-9e7ca732f0b7,2. ບໍ່ດີ,6ec65b0f-9c38-46db-a811-3335c492b731,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດໄຖນາ
d60e55df-9170-49dd-b90b-6fd0af9d1d18,1. ດີ,eaca7a64-9c4f-4a11-b0eb-e327fc239670,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
d60e55df-9170-49dd-b90b-6fd0af9d1d18,1. ດີ,4434b779-9849-4a76-8ef2-0bb2e9939527,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
59563a56-a0fd-4a32-b7e3-9d3a5ff4ab24,1. ດີ,4c54a0a4-1882-4cb2-9d3f-4e13ad3476f4,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
59563a56-a0fd-4a32-b7e3-9d3a5ff4ab24,1. ດີ,2cfdecd2-16fc-442d-83d3-903b76dba963,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
63dc3161-3308-47a9-ab8e-8d253d412b5d,1. ດີ,b5ed205d-d15f-44a6-ad02-d26cd2a085a6,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
63dc3161-3308-47a9-ab8e-8d253d412b5d,1. ດີ,45883ccf-b4fe-4a60-9e6f-b39ee04b2db0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
c2ee5cee-3344-4fc0-8a77-0561c70a0967,1. ດີ,721412b1-29a5-49aa-9cef-44f2822596d2,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
c2ee5cee-3344-4fc0-8a77-0561c70a0967,1. ດີ,a71177db-483f-402b-801a-e2f4fc479889,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
34810418-6ac9-4de1-a5d3-d5629e81db35,1. ດີ,c26d489c-ba4a-4e0a-825e-fc17ea9e55e2,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
34810418-6ac9-4de1-a5d3-d5629e81db35,1. ດີ,7ed5fdd0-455b-47bd-b3c6-fa69f5fbf8c0,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
b1b141fd-db54-459d-97fe-e9aad896a9fb,1. ດີ,886adb52-092d-4f18-a5f2-eda8d7ddfa92,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
b1b141fd-db54-459d-97fe-e9aad896a9fb,1. ດີ,845ca220-dd53-4610-b0e6-c567433d6516,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
b1b141fd-db54-459d-97fe-e9aad896a9fb,1. ດີ,a197f2dc-736e-4186-8f4f-5dc85ea2b859,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
67dff88a-6635-4e58-98b7-29a8617f9007,1. ດີ,886adb52-092d-4f18-a5f2-eda8d7ddfa92,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
67dff88a-6635-4e58-98b7-29a8617f9007,1. ດີ,845ca220-dd53-4610-b0e6-c567433d6516,2. ລົດເກົ່າຫຼີ,ລົດຕູ້
67dff88a-6635-4e58-98b7-29a8617f9007,1. ດີ,a197f2dc-736e-4186-8f4f-5dc85ea2b859,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດເກັງ
b129fa27-fdab-4f21-bc52-50a5362fc5fa,1. ດີ,2179efb4-0324-4ae5-9ad0-d02088a15ad8,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
b129fa27-fdab-4f21-bc52-50a5362fc5fa,2. ບໍ່ດີ,8f07eea9-f02f-44d8-b45f-6f6c4721e581,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
e379474d-1fea-4ab1-88ba-f675ae1db1a4,1. ດີ,2a376afd-56aa-4ecb-99ee-5262e7a7119d,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
e379474d-1fea-4ab1-88ba-f675ae1db1a4,1. ດີ,844e06eb-0324-4def-bc40-5ad57b1124c9,2. ລົດເກົ່າຫຼີ,ລົດບັນທຸກ
61b6e3c3-492e-4f00-9b1b-80332b3c22fb,1. ດີ,72157ce7-fa2e-4e86-aac1-6523af236684,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
61b6e3c3-492e-4f00-9b1b-80332b3c22fb,1. ດີ,589ca0c2-f589-4dd0-9934-eb01288fe6e5,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
20b0db5b-9913-4b38-a238-30c2642d4ea3,1. ດີ,62040cae-9b38-474d-85c7-30176470252c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
20b0db5b-9913-4b38-a238-30c2642d4ea3,,3dbcc664-b22c-4079-939b-c81dedb9a3ee,,ຄົນຍາງ
14456edc-3496-48d8-840c-7445a2bc31df,1. ດີ,e746703a-16c6-48ff-9c51-e1f3c4c74bdf,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດກະບະ
14456edc-3496-48d8-840c-7445a2bc31df,1. ດີ,3891c859-6963-4d61-a410-9ffa18fc185d,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈິບ
494ed187-c438-423e-af9d-ef4ba0e5f968,1. ດີ,0e532931-e4cd-4fcc-a9f5-5ccb9f109885,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
494ed187-c438-423e-af9d-ef4ba0e5f968,1. ດີ,29500c2c-21e5-4bd3-9550-142c0c06815b,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດ
a5922984-b866-45df-8fb7-060195ea8b7e,1. ດີ,a6a47d75-2e01-451e-abdd-aebe0940494c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດຈັກ
a5922984-b866-45df-8fb7-060195ea8b7e,1. ດີ,4636256c-6d8a-4482-af8d-b4e00fa45fb1,2. ລົດເກົ່າຫຼີ,ລົດຈັກ
d93b8344-b0c2-4a1f-b4ec-f9e667330b88,1. ດີ,fa86f514-25b6-4a48-a11e-cc60bfc4908c,3. ລົດໄທ-ຢີ່ປຸ່ນ,ລົດທວັກ
d93b8344-b0c2-4a1f-b4ec-f9e667330b88,1. ດີ,c1bc719e-0a9f-41be-a41c-5fe049ab194d,2. ລົດເກົ່າຫຼີ,ລົດທວັກ
